Tweet;Tweet_Parsed;True_Label;Pred_Label
IOS nya selalu update yang terbaru nih, jangan takut ketinggalan IOS;ios  selalu perbarui  terbaru  jangan takut ketinggalan ios;spesifikasi positif;spesifikasi negatif
Iphone memiliki memori internal yang besar sehingga tidak memerlukan memori eksternal; memiliki memori internal  besar sehingga tidak memerlukan memori eksternal;spesifikasi positif;spesifikasi negatif
spesifikasi iphone 11 Pro memang sangat baik jadi wajar harganya pun relatif tinggi;spesifikasi   memang sangat baik jadi wajar harganya  relatif tinggi;spesifikasi positif,harga negatif;spesifikasi positif,harga positif
terkadang kapasitas baterai turun drastis ketika memperbarui IOS;terkadang kapasitas baterai turun drastis ketika memperbarui ios;baterai negatif;baterai positif,spesifikasi positif
kamera nya kadang suka ga bisa fokus;kamera  kadang suka tidak bisa fokus;kamera negatif;kamera positif
hasil foto malam hari ga terlihat bagus;hasil foto malam hari tidak terlihat bagus;kamera negatif;kamera positif
efeknya gabisa nutupin jerawat nih;efeknya gabisa nutupin jerawat ;kamera negatif;general negatif
makin kesini kameranya makin aneh ih, jelek;makin kesini kameranya makin aneh  jelek;kamera negatif;kamera positif
baru beli, baterai nya awet banget bisa seharian dipakai main tiktok;baru beli baterai  awet sekali bisa seharian dipakai main tiktok;baterai positif;baterai negatif
ga perlu bawa casan kemana mana deh, baterai nya tahan banget;tidak perlu bawa casan kemana mana  baterai  tahan sekali;baterai positif;baterai negatif
udah pake sekitar 5 bulan, kesehatan baterainya tidak menurun;udah menggunakan sekitar bulan kesehatan baterainya tidak menurun;baterai positif;baterai negatif
sumpah ya awet bener seharian gila;  awet benar seharian sekali;baterai positif;general positif
ga nyesel sumpah beli iphone, baterai nya bisa nonton youtube seharian;tidak menyesal  beli  baterai  bisa nonton youtube seharian;baterai positif;baterai negatif
ngecas nya ga perlu waktu lama loh;charge  tidak perlu waktu lama loh;baterai positif;baterai negatif
ngedit video tiktok cuman bisa 1 nih kalau kayak gini baterainya;ngedit video tiktok cuman bisa  kalau kayak seperti baterainya;baterai negatif;kamera negatif,baterai positif
capek juga genggam hp segede ini;capek juga genggam  segede ini;general negatif;general positif
gila performanya bagus banget, cepat lagi;sekali performanya bagus sekali cepat lagi;general positif;general negatif
sumpah ini mah kalau main game anti lemot wkwk sistem operasinya lancar banget; ini mah kalau main game anti lambat  sistem operasinya lancar sekali;spesifikasi positif;spesifikasi negatif,baterai positif
makin kesini kinerja dan sistem operasinya makin baik dah;makin kesini kinerja dan sistem operasinya makin baik ;spesifikasi positif;spesifikasi negatif
spesifikasinya gila memuaskan banget, tidak diragukan lagi;spesifikasinya sekali memuaskan sekali tidak diragukan lagi;spesifikasi positif;spesifikasi negatif
kadang IOS nya suka ngefek ga baik buat aplikasinya;kadang ios  suka ngefek tidak baik buat aplikasinya;spesifikasi negatif;spesifikasi positif
ih cuman ada memori internal nih gaada memori eksternalnya; cuman ada memori internal  tidak memori eksternalnya;spesifikasi negatif;spesifikasi positif
belum 5g nih, masih aja 4g;belum g  masih  g;general negatif;general positif
dijamin gabakal nyesel deh beli iphone dengan harga segitu;dijamin gabakal menyesal  beli  dengan harga segitu;harga positif;harga negatif
harga segitu buat iphone mah ga mahal;harga segitu buat  mah tidak mahal;harga positif;harga positif,baterai negatif
sumpah udah berapa kali beli ga pernah nyesel sama harga segitu; udah berapa sekali beli tidak pernah menyesal sama harga segitu;harga positif;harga negatif
ketahanan lama untuk harga segitu wajar banget;ketahanan lama untuk harga segitu wajar sekali;harga positif;harga negatif
jual ginjal dulu apa ya buat beli ip 11 pro;jual ginjal dulu apa  buat beli  ;harga negatif;general negatif
nabung berapa tahun ya buat beli ip 11;nabung berapa tahun  buat beli  ;harga negatif;general positif
bikin dompet kering nih beli iphone;membuat dompet kering  beli ;harga negatif;general negatif
sumpah ya mahal banget harganya;  mahal sekali harganya;harga negatif;harga positif
udah minder duluan nih lihat harganya;udah minder duluan  lihat harganya;harga negatif;harga positif
harganya tinggi banget udah deh liat ulasannya aja;harganya tinggi sekali udah  liat ulasannya ;harga negatif;harga positif
mau nangis aja deh liat harganya;mau suka   liat harganya;harga negatif;harga positif
Sangat lucu yang warna kuning, jadi pengen beli iphone 11;sangat bagus  warna kuning jadi menginginkan beli  ;general positif;general negatif
Hasil jepretan kamera iphone X biasa aja;hasil jepretan kamera   biasa ;kamera negatif;kamera positif
Charger iphone dari dulu ngga pernah awet, selalu mudah rusak;charger  dari dulu ngga pernah awet selalu mudah rusak;baterai negatif;baterai positif
Ukuran iphone 11 besar banget untuk ditangan, agak kurang nyaman;ukuran  besar sekali untuk ditangan agak kurang nyaman;general negatif;general positif
Iphone 11 varian warnanya lebih banyak dibanding iphone X, kayaknya beli ip 11 aja deh lebih layak; varian warnanya lebih banyak dibanding   kayaknya beli    lebih layak;general positif;general negatif
Iphone X ngga kalah keren kok sama iphone 11 dari segi kamera dan spesifikasi;  ngga kalah keren kok sama  dari segi kamera dan spesifikasi;kamera positif,spesifikasi positif;kamera negatif,spesifikasi positif
Desain kamera iphone 11 kenapa begitu sih, cuma 2 aja tapi dikotakin jadi keliatan aneh;desain kamera  kenapa begitu  cuma  tapi dikotakin jadi keliatan aneh;kamera negatif;general positif,kamera negatif
gila night mode iphone 11 ga abis pikir keren abis;sekali night mode  tidak abis pikir keren abis;kamera positif;general negatif
pake iphone 11 sekarang ga perlu lagi dong susah-susah cari tempat terang buat poto lo mau poto di tempat segelapa apa juga hasilnya jadi terang wkwk;menggunakan  sekarang tidak perlu lagi  susah susah cari tempat terang buat poto lo mau poto di tempat segelapa apa juga hasilnya jadi terang ;kamera positif;general negatif
gambar jepretan ip 11 pro resolusinya ga main-main;gambar jepretan   resolusinya tidak main main;kamera positif;kamera negatif
saya terkesan dengan hasil night mode ip 11;saya terkesan dengan hasil night mode  ;kamera positif;general positif
harganya mahal sih tapi ga apa-apa kameranya emang juara;harganya mahal  tapi tidak apa apa kameranya memang juara;kamera positif,harga negatif;harga negatif,kamera positif
keluar malem pengen coba night mode ip 11 pro hasilnya cakep banget;keluar malem menginginkan coba night mode   hasilnya bagus sekali;kamera positif;general negatif
hasil potonya ga sebanding sama harganya;hasil potonya tidak sebanding sama harganya;kamera negatif;harga positif
selfie kameranya ga bagus buat di tempat gelap;foto kameranya tidak bagus buat di tempat gelap;kamera negatif;kamera positif
kualitas kameranya ga sebanding harga;kualitas kameranya tidak sebanding harga;kamera negatif;kamera positif,harga negatif
baterai ip 11 paling bagus sih dari ip seris yang lain;baterai  paling bagus  dari  seris  lain;baterai positif;baterai negatif
baterai nya tahan lama banget nonton video berjam-jam tetap awet;baterai  tahan lama sekali nonton video berjam jam tetap awet;baterai positif;baterai negatif,kamera positif
Sudah menggunakan 11 selama 2 bulan sekarang, saya rasa baterainya sangat bagus.;sudah menggunakan selama bulan sekarang saya rasa baterainya sangat bagus ;baterai positif;baterai negatif
aku biasa main hp dari jam 9 pagi dan sampai jam 11 malem bahkan baterainya ga habis sampai 50 persen;aku biasa main  dari jam pagi dan sampai jam malem bahkan baterainya tidak habis sampai persen;baterai positif;baterai negatif
baterainya awet banget bisa dipake seharian, ga perlu lagi tuh bawa charger kemana-mana;baterainya awet sekali bisa digunakan seharian tidak perlu lagi tuh bawa charger kemana mana;baterai positif;baterai negatif
ip 11 baterai than lama sih; baterai than lama ;baterai positif;baterai negatif
waktu isi daya baterainya ip 11 lebih cepet dari ip x;waktu isi daya baterainya  lebih cepat dari  ;baterai positif;baterai negatif
baterainya awet dipake streaming lama lama haha;baterainya awet digunakan streaming lama lama ;baterai positif;baterai negatif
baterainya masih lebih awet yang ip 8 tuh daripada ip 11;baterainya masih lebih awet   tuh daripada  ;baterai negatif;baterai positif
daya tahan baterainya masih jelek, kalah sama samsung;daya tahan baterainya masih jelek kalah sama samsung;baterai negatif;baterai positif
buat spesifikasinya yang keren banget harga ip 11 masih terjangkau si;buat spesifikasinya  keren sekali harga  masih terjangkau ;harga positif;spesifikasi positif,harga positif
harganya masuk akal kok ga mahal, ip kan harganya rata-rata memang segitu;harganya masuk akal kok tidak mahal  kan harganya rata rata memang segitu;harga positif;harga negatif
murah lah segitu mah, secara kan dolar emang mahal di indo;murah lah segitu mah secara kan dolar memang mahal di indo;harga positif;harga negatif,baterai positif
ga mahal sih menurutku secara ada kualitas ada harga;tidak mahal  menurutku secara ada kualitas ada harga;harga positif;harga negatif
harganya cukup murah untuk ukuran iphone keluaran terbaru;harganya cukup murah untuk ukuran  keluaran terbaru;harga positif;harga negatif,general positif
gila mahal amat harganya, ga sanggup belinya;sekali mahal amat harganya tidak sanggup belinya;harga negatif;harga positif
harga ip 11 kemahalan, jual ginjal dulu kali ya;harga  kemahalan jual ginjal dulu sekali ;harga negatif;harga positif
hp buat sultan doang ini mah, mahal bener; buat sultan  ini mah mahal benar;harga negatif;baterai positif,harga negatif
mahal banget satu hp doang seharga motor;mahal sekali satu   seharga motor;harga negatif;harga positif
mahal banget harganya, padahal modelnya keliatan lebih murah dari seris yang lain;mahal sekali harganya padahal modelnya keliatan lebih murah dari seris  lain;harga negatif,general negatif;harga positif
pengen nangis liat harganya; menginginkan suka liat harganya;harga negatif;harga positif
barang bermerek mahal ya;barang bermerek mahal ;harga negatif;harga positif
kemahalan sih menurutku, tapi mungkin emang nulai tukar rupiah sama dolar yang bikin tambah mahal;kemahalan  menurutku tapi mungkin memang nulai tukar rupiah sama dolar  membuat tambah mahal;harga negatif;harga positif
body nya bagus keliatan mewahnya;body  bagus keliatan mewahnya;general positif;general negatif
gemes liat warnanya;gemes liat warnanya;general positif;general negatif
iphone 11 warna kuning lucu; warna kuning bagus;general positif;general negatif
hpnya ringan ternyata ga berat-berat banget;hpnya ringan ternyata tidak berat berat sekali;general positif;general negatif
ternyata bener anti air guys, gue rendem ga kenapa-kenapa;ternyata benar anti air  gue rendem tidak kenapa kenapa;general positif;general negatif
kualitas speakernya jelek amat, padahal hp mahal;kualitas speakernya jelek amat padahal  mahal;general negatif,harga negatif;general positif,harga positif
model layarnya sama kaya seris lain, kesannya jadi keliatan jadul padahal keluaran baru;model layarnya sama kaya seris lain kesannya jadi keliatan jadul padahal keluaran baru;general negatif;general positif
warnanya jelek, ga keliatan mewah mirip hp murah;warnanya jelek tidak keliatan mewah mirip  murah;general negatif;general negatif,harga positif
layarnya udah ips ternyata, jadi lebih enak liatnya;layarnya udah ips ternyata jadi lebih enak liatnya;spesifikasi positif;general positif
spesifikasinya keren, pake chip a13 yang katanya cpu dan gpu ponsel tercepat;spesifikasinya keren menggunakan chip a  katanya cpu dan gpu ponsel tercepat;spesifikasi positif;spesifikasi negatif
layarnya udah pake teknologi LiquidRetina LCD, jadinya keliatan lebih tajam dan jelas;layarnya udah menggunakan teknologi liquidretina lcd jadinya keliatan lebih tajam dan jelas;spesifikasi positif;general positif
yang terlihat di layar kaya yang nyata banget, sumpah bagus banget ini spesifikasinya; terlihat di layar kaya  nyata sekali  bagus sekali ini spesifikasinya;spesifikasi positif;general negatif,spesifikasi positif
layarnya lebih sensitif dari seris yang lama, enak banget pakenya;layarnya lebih sensitif dari seris  lama enak sekali pakenya;spesifikasi positif;general negatif
puas banget beli hp ip 11, walaupun mahal tapi spesifikasinya memuaskan;puas sekali beli   walaupun mahal tapi spesifikasinya memuaskan;spesifikasi positif,harga negatif;harga positif,spesifikasi positif
layarnya lebar 6,1 inchi jadi enak di pake nonton dan main game;layarnya lebar inchi jadi enak di menggunakan nonton dan main game;spesifikasi positif;general positif
audionya pake dolby guys, jadi suaranya jernih;audionya menggunakan dolby  jadi suaranya jernih;spesifikasi positif;general positif
kualitas layarnya oke banget, tingkat kecerahannya ga bikin mata sakit walau lama-lama liat layar;kualitas layarnya oke sekali tingkat kecerahannya tidak membuat mata sakit walau lama lama liat layar;spesifikasi positif;general positif
gpu nya bagus banget, ngalah grapisnya kenceng;gpu  bagus sekali ngalah grapisnya kenceng;spesifikasi positif;general negatif
ga ada port buat headset, bikin ribet;tidak ada port buat headset membuat ribet;spesifikasi negatif;general negatif
ip 11 fitur pengamannya jelek banget, pengitai jari aja ga ada; fitur pengamannya jelek sekali pengitai jari  tidak ada;spesifikasi negatif;general negatif
ip 11 belom 5g, susah lagi deh nanti kalau di indo udah pada 5g; belom g susah lagi  nanti kalau di indo udah pada g;spesifikasi negatif;general negatif
RAM nya ga ada yange lebih gede kah, dikit amat kasihnya, padahal hp mahal;ram  tidak ada yange lebih besar  dikit amat kasihnya padahal  mahal;spesifikasi negatif,harga negatif;spesifikasi negatif,harga positif
belum bisa 5g hpnya, padahal harganya ga murah loh;belum bisa g hpnya padahal harganya tidak murah loh;spesifikasi negatif,harga negatif;harga negatif
ga ada radionya wkwk, dari dulu biasa denger radio jadi ga bisa deh gara-gara ganti hp;tidak ada radionya  dari dulu biasa denger radio jadi tidak bisa  gara gara ganti ;spesifikasi negatif;general negatif
layarnya masih pake IPS, ga setajam dan secerah OLED;layarnya masih menggunakan ips tidak setajam dan secerah oled;spesifikasi negatif;general negatif
tidak mendukung buat pake headset nih, ga ada portnya jadi memang harus beli earpod;tidak mendukung buat menggunakan headset  tidak ada portnya jadi memang harus beli earpod;spesifikasi negatif;general negatif
ganyesel deh beli iphone 11 kameranya bagus banget;ganyesel  beli  kameranya bagus sekali;kamera positif;kamera negatif
iphone xr rada berat deh tapi untuk kameranya ada effect effect glowing gitu; xr rada berat  tapi untuk kameranya ada effect effect glowing begitu;kamera positif,general negatif;kamera positif
ganyesel deh beli iphone 11 kameranya bagus banget;ganyesel  beli  kameranya bagus sekali;kamera positif;kamera negatif
kenapa harus bagus banget nih kamera iphone;kenapa harus bagus sekali  kamera ;kamera positif;kamera negatif
natural banget nih kamera;natural sekali  kamera;kamera positif;kamera negatif
beli iphone karena suka kameranya haha;beli  karena suka kameranya ;kamera positif;kamera negatif
terlalu natural untuk muka ku yang jerawatan;terlalu natural untuk muka ku  jerawatan;kamera negatif;general negatif
biasa aja asli kameranya;biasa  asli kameranya;kamera negatif;kamera positif
jatoh pas dibagian kamera langsung pecah;jatoh saat dibagian kamera langsung pecah;kamera negatif;kamera positif
terus aja tambah kameranya sampe 5 banyak bener;terus  tambah kameranya sampe banyak benar;kamera negatif;kamera positif
pori pori keliatan banget pake nih kamera;pori pori keliatan sekali menggunakan  kamera;kamera negatif;kamera positif
kok aku merasa tidak boros ya baterainya iphone xr;kok aku merasa tidak boros  baterainya  xr;baterai positif;baterai negatif
cepet banget ke isi sih baterainya keren;cepat sekali ke isi  baterainya keren;baterai positif;baterai negatif
gila ganyangka baterainya cepet ke isi;sekali ganyangka baterainya cepat ke isi;baterai positif;baterai negatif
wah udah pake sekian lama ternyata baterainya ga boros;wah udah menggunakan sekian lama ternyata baterainya tidak boros;baterai positif;baterai negatif
salut sama baterai iphone xr cepet terisi dan ga boros;salut sama baterai  xr cepat terisi dan tidak boros;baterai positif;baterai negatif
iphone makin canggih dan baterainya pun gabakal dikomen boros lagi haha; makin canggih dan baterainya  gabakal dikomen boros lagi ;baterai positif,general positif;baterai positif
kata orang ga boros tapi kok tetep sih;kata orang tidak boros tapi kok tetep ;baterai negatif;general negatif
siapa yang bilang ga boros tetep boros tau;siapa  bilang tidak boros tetep boros tau;baterai negatif;general negatif
terimakasih baterai iphone membuat saya harus membawa charger terus;terimakasih baterai  membuat saya harus membawa charger terus;baterai negatif;baterai positif
fitur bagus, warna lucunya menggiurkan tapi baterai yang harus dipikirkan ketahanannya;fitur bagus warna lucunya menggiurkan tapi baterai  harus dipikirkan ketahanannya;baterai negatif,general positif;general negatif,baterai negatif
menurut ku sih ya, udah harga mahal baterai boros lengkap sudah;menurut ku   udah harga mahal baterai boros lengkap sudah;baterai negatif,harga negatif;harga positif,baterai negatif
fitur iphone selalu bikin ketagihan huaaa pgn beli iphone 11;fitur  selalu membuat ketagihan huaaa pgn beli  ;general positif;general negatif
lucu banget warna warnanya iphone 11 series;bagus sekali warna warnanya  series;general positif;general negatif
semenjak pake iphone 11 pro teman teman ku selalu meminjam untuk foto foto;semenjak menggunakan   teman teman ku selalu meminjam untuk foto foto;general positif;kamera positif
iphone 11 series warna ungu nya lucu banget; series warna ungu  bagus sekali;general positif;general negatif
kalo udah pake iphone 11 berasa mewah banget deh haha;kalau udah menggunakan  berasa mewah sekali  ;general positif;general negatif
kecewa lebih suka fitur sidik jari daripada face id;kecewa lebih suka fitur sidik jari daripada face id;general negatif,spesifikasi negatif;general negatif
makin gede aja iphone ditangan ye;makin besar   ditangan ;general negatif;general positif
mau pake pelindung juga tetep retak;mau menggunakan pelindung juga tetep retak;general negatif;general positif
model nya makin gede;model  makin besar;general negatif;general positif
kamera makin banyak, model nya itu aja;kamera makin banyak model  itu ;general negatif,kamera negatif;kamera positif
tolong modelnya bikin tangan gabisa pegang, gede banget; modelnya membuat tangan gabisa pegang besar sekali;general negatif;general positif
iphone xr ga semahal apa yang gue kira haha; xr tidak semahal apa  gue kira ;harga positif;general negatif
wajar lah harga segitu, kalo buat wanita kamera nya hey keren banget;wajar lah harga segitu kalau buat wanita kamera  hey keren sekali;harga positif,kamera positif;harga positif,kamera negatif
iphone xr ga mahal kok, aku beli kayanya ga sampe 10 juta bahkan 9 juta kurang; xr tidak mahal kok aku beli kayanya tidak sampe juta bahkan juta kurang;harga positif;harga negatif
iphone 11 masih murah sih segitu mah; masih murah  segitu mah;harga positif;harga positif,baterai negatif
saya yang sudah lama menjadi iphone user, saat mengetahui harga iphone 11 ya normal emang segitu kan;saya  sudah lama menjadi  pengguna saat mengetahui harga   normal memang segitu kan;harga positif;harga negatif
ga kaget sih liat harganya, sesuai lah gila sama spec nya;tidak kaget  liat harganya sesuai lah sekali sama spesifikasi ;harga positif,spesifikasi positif;harga negatif,spesifikasi positif
jual ginjal ini mah iphone 11 series mahal ya;jual ginjal ini mah  series mahal ;harga negatif;baterai positif,harga positif
harga terjangkau buat yang kaya haha;harga terjangkau buat  kaya ;harga negatif;harga positif
bikin minder harganya;membuat minder harganya;harga negatif;harga positif
gabisa lebih mahal lagi woy iphone 11? mau beli tapi gila banget harganya;gabisa lebih mahal lagi woy  mau beli tapi sekali sekali harganya;harga negatif;harga positif
kenapa sih diatas 10 juta mulu harganya;kenapa  diatas juta mulu harganya;harga negatif;harga positif
udah canggih, harga ga canggih eh maksudnya mahal banget asli;udah canggih harga tidak canggih eh maksudnya mahal sekali asli;harga negatif,general positif;harga positif
wah aku kaget melihat harganya, rasa ingin menjadi sultan seketika biar bisa beli;wah aku kaget melihat harganya rasa ingin menjadi sultan seketika biar bisa beli;harga negatif;harga positif
mana yang bilang harga nya murah, mahal banget woy gabisa liat ya;mana  bilang harga  murah mahal sekali woy gabisa liat ;harga negatif;harga positif
spesifikasinya bagus tapi harga bikin kantong kering terimakasih;spesifikasinya bagus tapi harga membuat kantong kering terimakasih;spesifikasi positif,harga negatif;spesifikasi negatif,harga positif
layarnya lebar banget jadi kalo main game enak;layarnya lebar sekali jadi kalau main game enak;spesifikasi positif;general positif
jelas banget sih ini layarnya mulus banget dan jernih banget kalo lagi nonton kaya lagi nonton bioskop;jelas sekali  ini layarnya mulus sekali dan jernih sekali kalau lagi nonton kaya lagi nonton bioskop;spesifikasi positif;general negatif
suara jernih banget sih, kalo dengerin lagu kaya bass nya kerasa banget keren;suara jernih sekali  kalau dengerin lagu kaya bass  kerasa sekali keren;spesifikasi positif;general positif
keren banget bisa mode gelap gitu;keren sekali bisa mode gelap begitu;spesifikasi positif;general negatif
sistem operasinya tidak diragukan lagi, jadi ga lemot kalo main game;sistem operasinya tidak diragukan lagi jadi tidak lambat kalau main game;spesifikasi positif;spesifikasi negatif
spesifikasi nya lancar sih kalo lagi menjalankan usaha online;spesifikasi  lancar  kalau lagi menjalankan usaha online;spesifikasi positif;spesifikasi negatif
gapernah kerasa lemot buka tutup antar aplikasi;gapernah kerasa lambat buka tutup antar aplikasi;spesifikasi positif;general negatif
gapernah ragu sama spesifikasinya;gapernah ragu sama spesifikasinya;spesifikasi positif;spesifikasi negatif
masa udah gabisa pake headset yang colok, harus airpods bluetooth;masa udah gabisa menggunakan headset  colok harus airpods bluetooth;spesifikasi negatif;general negatif
iphone x series ataupun 11 series udah face id terus, padahal masih suka sidik jari;  series ataupun series udah face id terus padahal masih suka sidik jari;spesifikasi negatif;general negatif
jadi aneh ketika udah gaada tombol tengah nya;jadi aneh ketika udah tidak tombol tengah ;spesifikasi negatif;general negatif
kemana woy lubang headset nya;kemana woy lubang headset ;spesifikasi negatif;general negatif
harga makin mahal, harusnya mendukung 5g biar nanti kalo indonesia udah masuk 5g kan ga perlu ganti hp terus;harga makin mahal harusnya mendukung g biar nanti kalau indonesia udah masuk g kan tidak perlu ganti  terus;spesifikasi negatif,harga negatif;harga positif
spesifikasi nya biasa aja, belum bikin wah;spesifikasi  biasa  belum membuat wah;spesifikasi negatif;spesifikasi positif
harusnya fitur makin bertambah, malah ada yang dikurangin dan diganti malah jadi gimana gitu;harusnya fitur makin bertambah malah ada  dikurangin dan diganti malah jadi gimana begitu;spesifikasi negatif;general negatif
iphone 11 bagus sih kameranya cocok banget buat gua kalo mau hunting foto; bagus  kameranya cocok sekali buat aku kalau mau hunting foto;kamera positif;kamera negatif
kalo gua sih tim iphone lah, bentuknya bagus aestetik, kameranya juga bagus gak kayak sumsang;kalau aku  tim  lah bentuknya bagus aestetik kameranya juga bagus tidak kayak sumsang;general positif,kamera positif;kamera negatif
denger denger sumsang sering meledak, ya iyalah kualitas sumsang mah gak ada apa apanya dibanding iphone x lebih bagus diliat dari segala aspek juga;denger denger sumsang sering meledak  iyalah kualitas sumsang mah tidak ada apa apanya dibanding   lebih bagus diliat dari segala aspek juga;general positif;baterai negatif
semenjak pake iphone 11 gaya dikit langsung cekrek, kameranya emang terbaik sih ini;semenjak menggunakan  gaya dikit langsung cekrek kameranya memang terbaik  ini;kamera positif;kamera negatif
gila sih gak nyangka banget aku dibeliin iphone 11 sama bebeb warnanya ungu gitu lagi kan lucu suka deh;sekali  tidak nyangka sekali aku dibeliin  sama bebeb warnanya ungu begitu lagi kan bagus suka ;general positif;general negatif
kalo diliat dari spesifikasinya yang bagus gini mah harganya masih normal sih, terbaik lah iphone 11;kalau diliat dari spesifikasinya  bagus seperti mah harganya masih normal  terbaik lah  ;spesifikasi positif,harga positif;spesifikasi negatif,baterai negatif,harga positif
dulu sebelum pake iphone gak pernah masuk fyp di tiktok, sekarang pake iphone langsung fyp emang kameranya bagus bisa memunculkan kecantikan sejati aku;dulu sebelum menggunakan  tidak pernah masuk fyp di tiktok sekarang menggunakan  langsung fyp memang kameranya bagus bisa memunculkan kecantikan sejati aku;kamera positif;kamera negatif
kurang suka sama iphone soalnya harganya mahal walaupun spesifikasinya bagus;kurang suka sama  soalnya harganya mahal walaupun spesifikasinya bagus;harga negatif,spesifikasi positif;harga positif,spesifikasi negatif
guys kalo kalian mau tau saya ngerekam pake kamera apa saya itu cuma pake kamera dari iphone 11 guys, beli deh kameranya bagus banget; kalau kalian mau tau saya ngerekam menggunakan kamera apa saya itu cuma menggunakan kamera dari   beli  kameranya bagus sekali;kamera positif;kamera negatif
halah anak iphone apa sih bagusnya iphone gue gak suka kameranya jelek, gak suka harganya mahal, gak suka bentuknya jelek ngikutin samsung, gak suka baterainya juga jelek, spesifikasinya apalagi duh gak suka deh;halah anak  apa  bagusnya  gue tidak suka kameranya jelek tidak suka harganya mahal tidak suka bentuknya jelek ngikutin samsung tidak suka baterainya juga jelek spesifikasinya apalagi  tidak suka ;kamera negatif,harga negatif,general negatif,baterai negatif,spesifikasi negatif;kamera negatif,harga negatif,baterai negatif,spesifikasi negatif
itu mah lu aja yang gak bisa ngerawat bro iphone gua chargernya bagus tuh malah awet juga;itu mah kamu   tidak bisa ngerawat   aku chargernya bagus tuh malah awet juga;baterai positif;baterai negatif
kamera iphone tu bagus banget coy belom pernah kan lu berasa ganteng di foto haha;kamera  itu bagus sekali coy belom pernah kan kamu berasa ganteng di foto ;kamera positif;kamera negatif
kamera iphone terbaik gak kayak samsung cuih;kamera  terbaik tidak kayak samsung cuih;kamera positif;kamera negatif
menurut gue iphone itu harganya lumayan mahal sih dan gak sesuai sama spesifikasinya yang kurang bagus;menurut gue  itu harganya lumayan mahal  dan tidak sesuai sama spesifikasinya  kurang bagus;harga negatif,spesifikasi negatif;harga positif,spesifikasi negatif
Layarnya terlalu kecil terus kameranya juga kurang bagus, gagal jadi artis tiktok deh ini mah dasar iphone;layarnya terlalu kecil terus kameranya juga kurang bagus gagal jadi artis tiktok  ini mah dasar ;general negatif,kamera negatif;general negatif,kamera negatif,baterai positif
iphone baterainya sekarat iphone baterainya sekarat, mati lebih cepat mati lebih cepat; baterainya sekarat  baterainya sekarat mati lebih cepat mati lebih cepat;baterai negatif;baterai positif
terbaring tersentak tertawa tertawa dengan air mata mengingat bodohnya harga iphone dan kita yang masih saja beli;terbaring tersentak tertawa tertawa dengan air mata mengingat bodohnya harga  dan kita  masih saja beli;harga negatif;harga positif
sempat berpikir masih bermimpi bertahun berlanjut pakai iphone warna mu yang memudar saksinya akhirnya aku ganti aja jelek amat sih ini iphone;sempat berpikir masih bermimpi bertahun berlanjut pakai  warna kamu  memudar saksinya akhirnya aku ganti  jelek amat  ini ;general negatif;general positif
iphone harga doang mahal jemput cewe depan gang; harga  mahal jemput cewe depan gang;harga negatif;harga positif
iphone 11 ni hp apa dumbell sih gua pake tiga hari bicep gua gede berat amat ah jelek; ini  apa dumbell  aku menggunakan tiga hari bicep aku besar berat amat ah jelek;general negatif;general positif
hp jaman sekarang mah harusnya ada pemindai sidik jarinya lah ini iphone kok gak ada jelek banget dah; jaman sekarang mah harusnya ada pemindai sidik jarinya lah ini  kok tidak ada jelek sekali ;spesifikasi negatif;baterai negatif
sekarang jamannya 5g boss iphone masa belom 5g sih kuno cacat;sekarang jamannya g boss  masa belom g  kuno cacat;spesifikasi negatif;general negatif
port buat headset gak ada di iphone jelek banget dah mending balik pake walkman;port buat headset tidak ada di  jelek sekali  lebih baik balik menggunakan walkman;spesifikasi negatif;general negatif
iphone 11 bagus nih lucu warnanya; bagus  bagus warnanya;general positif;general negatif
bagus sih lucu juga warnanya iphone 11;bagus  bagus juga warnanya  ;general positif;general negatif
termasuk murah sih harga iphone mah sesuai sama kualitas;termasuk murah  harga  mah sesuai sama kualitas;harga positif;harga negatif,baterai positif
ayo buruan beli iphone mumpung harganya murah haha; buruan beli  mumpung harganya murah ;harga positif;harga negatif
ram bagus cpu bagus iphone mantap;ram bagus cpu bagus  mantap;spesifikasi positif;spesifikasi negatif
cpu bagus nih iphone;cpu bagus  ;spesifikasi positif;spesifikasi negatif
iphone spesifikasinya bagus sih enak pakenya; spesifikasinya bagus  enak pakenya;spesifikasi positif;spesifikasi negatif
butuh spek bagus buat hp ya iphone;butuh spek bagus buat   ;spesifikasi positif;spesifikasi negatif
hp yang speknya bagus ya iphone lah;  speknya bagus   lah;spesifikasi positif;spesifikasi negatif
iphone speknya lebih bagus daripada samsung; speknya lebih bagus daripada samsung;spesifikasi positif;spesifikasi negatif
iphone speknya bagus gak kayak hp lain; speknya bagus tidak kayak  lain;spesifikasi positif;spesifikasi negatif
kamera iphone burem mending dslr;kamera  burem lebih baik dslr;kamera negatif;kamera positif
kamera iphone mah jelek;kamera  mah jelek;kamera negatif;baterai negatif,kamera positif
bagus baterai nya awet nih iphone;bagus baterai  awet  ;baterai positif;baterai negatif
baterai iphone awet kayak baterai abc;baterai  awet kayak baterai abc;baterai positif;baterai negatif
baterai bisa seharian kok bagus iphone;baterai bisa seharian kok bagus ;baterai positif;baterai negatif
baterai bagus dan awet ya cuma iphone;baterai bagus dan awet  cuma ;baterai positif;baterai negatif
cakep banget warna hp nya;bagus sekali warna  ;general positif;general negatif
