Tweet;Tweet_Parsed;True_Label;Pred_Label
kameranya tetep tidak bikin muka glowing;kameranya tetep tidak membuat muka glowing;kamera negatif;kamera negatif
beli iphone karena kamera doang juga masih banyak kali yang bagus;beli  karena kamera  juga masih banyak sekali  bagus;kamera negatif;kamera negatif
kameranya terlalu menonjol jadi kalo taro meja kaya tergesek;kameranya terlalu menonjol jadi kalau taro meja kaya tergesek;kamera negatif;kamera negatif
kamera apa yang beda sih kaya sama aja;kamera apa  beda  kaya sama ;kamera negatif;kamera negatif
biasa aja kameranya;biasa  kameranya;kamera negatif;kamera negatif
wah makin irit ya baterainya;wah makin irit  baterainya;baterai positif;baterai positif
seneng banget charge sebentar langsung penuh;seneng sekali charge sebentar langsung penuh;baterai positif;baterai positif
lebih cepet penuh baterainya daripada iphone dibawah x;lebih cepat penuh baterainya daripada  dibawah ;baterai positif;baterai positif
ganyangka kirain iphone makin keatas baterainya makin boros ternyata malah irit;ganyangka kirain  makin keatas baterainya makin boros ternyata malah irit;baterai positif;baterai positif
kesel banget iphone tuh hp terboros ya soal baterai;kesel sekali  tuh  terboros  soal baterai;baterai negatif;baterai negatif
rasanya pingin baterai seirit nokia tapi hp tetep iphone haha boros banget sih asli iphone;rasanya pingin baterai seirit nokia tapi  tetep   boros sekali  asli ;baterai negatif;baterai negatif
sehari bisa berapa kali charge boros parah;sehari bisa berapa sekali charge boros parah;baterai negatif;baterai negatif
sudah setahun kirain bakal irit ternyata makin boros baterainya;sudah setahun kirain bakal irit ternyata makin boros baterainya;baterai negatif;baterai negatif
harusnya kalau makin canggih, baterai juga dong daya tahan nya lebih lama;harusnya kalau makin canggih baterai juga  daya tahan  lebih lama;baterai negatif;baterai negatif
iphone berguna bagi kalangan remaja ya; berguna bagi kalangan remaja ;general positif;general positif
bingung banget mau pilih warna apa bagus semua;bingung sekali mau pilih warna apa bagus semua;general positif;general positif
yaAllah beri aku rejeki untuk membeli iphone 11 series pingin warna midnight keren banget;yaallah beri aku rejeki untuk membeli  series pingin warna midnight keren sekali;general positif;general positif
warna ungu ataupun yang midnight sama sama bagus, tapi jujur midnight lebih keren;warna ungu ataupun  midnight sama sama bagus tapi jujur midnight lebih keren;general positif;general positif
buat nonton enak sih layarnya makin gede;buat nonton enak  layarnya makin besar;general positif;general positif
rentan banget nih lamalama iphone gampang retak jatoh sekali;rentan sekali  lamalama  gampang retak jatoh sekali;general negatif;general negatif
layarnya gampang retak;layarnya gampang retak;general negatif;general negatif
kalo udah jatoh rentan banget retak;kalau udah jatoh rentan sekali retak;general negatif;general negatif
sebel banget jatoh langsung lecet pinggirannya;kesal sekali jatoh langsung lecet pinggirannya;general negatif;general negatif
menurut ku sih sesuai ya harga dengan spesifikasinya;menurut ku  sesuai  harga dengan spesifikasinya;harga positif,spesifikasi positif;harga positif,spesifikasi positif
okelah harga segitu buat spesifikasi yang keren gini;okelah harga segitu buat spesifikasi  keren seperti;harga positif,spesifikasi positif;harga positif,spesifikasi positif
kata orang mahal, tapi menurut ku ya ada harga ada kualitas;kata orang mahal tapi menurut ku  ada harga ada kualitas;harga positif;harga positif
menurut saya wajar aja harga segitu buat iphone x series ataupun 11 series, karena target pasar nya iphone memang segitu;menurut saya wajar  harga segitu buat   series ataupun series karena target pasar   memang segitu;harga positif;harga positif
menguras dompet banget ya harganya;menguras dompet sekali  harganya;harga negatif;harga negatif
mahal banget, letak murah nya dari segi apa sih buat yang bilang harganya murah;mahal sekali letak murah  dari segi apa  buat  bilang harganya murah;harga negatif;harga negatif
aku kira spesifikasinya bakal sama terus, ternyata ada aja yang bikin seneng buat punya iphone ini;aku kira spesifikasinya bakal sama terus ternyata ada   membuat seneng buat punya  ini;spesifikasi positif;spesifikasi positif
selalu berasa kurang woy pake ram nya, langsung penuh padahal kaya baru dikit install aplikasi nya;selalu berasa kurang woy menggunakan ram  langsung penuh padahal kaya baru dikit install aplikasi ;spesifikasi negatif;spesifikasi negatif
gini deh kalo memori cuman internal doang, langsung penuh;seperti  kalau memori cuman internal  langsung penuh;spesifikasi negatif;spesifikasi negatif
memori RAM nya sih yang bikin maju mundur buat beli, merasa kurang;memori ram    membuat maju mundur buat beli merasa kurang;spesifikasi negatif;spesifikasi negatif
suka banget ih sama kameranya iphone x bagus banget aku jadi glowing glowing manja gitu;suka sekali  sama kameranya   bagus sekali aku jadi glowing glowing manja begitu;kamera positif;kamera positif
iphone x cuma 2716 mAh tapi harganya sampe 10 juta lebih gak cocok banget sih;  cuma mah tapi harganya sampe juta lebih tidak cocok sekali ;baterai negatif,harga negatif;baterai negatif,harga negatif
RAM 3 GB doang nyesel beli iphone x gak bisa dipake buat main CODM;ram gb  menyesal beli   tidak bisa digunakan buat main codm;spesifikasi negatif;spesifikasi negatif
haha iya sih iphone kameranya emang terbaik tapi gak suka sama baterainya yang cepet abis; iya   kameranya memang terbaik tapi tidak suka sama baterainya  cepat abis;kamera positif,baterai negatif;kamera positif,baterai negatif
masih bahas tentang iphone nih, kenapa gua suka banget iphone karena baterainya itu awet bagus banget guys cocok buat yang suka main hp seharian;masih bahas tentang   kenapa aku suka sekali  karena baterainya itu awet bagus sekali  cocok buat  suka main  seharian;baterai positif;baterai positif
iphone speakernya jelek ah gak suka kresek kresek gitu; speakernya jelek ah tidak suka kresek kresek begitu;general negatif;general negatif
apaan nih iphone ih benci banget sama hp kayak gini masa chargernya baru sebulan udah rusak;apaan    benci sekali sama  kayak seperti masa chargernya baru sebulan udah rusak;baterai negatif;baterai negatif
iphone hp berkelas, kameranya terbaik suka banget deh banyak juga youtuber yang pake iphone;  berkelas kameranya terbaik suka sekali  banyak juga youtuber  menggunakan ;kamera positif;kamera positif
bun iphone harganya seperti bajingan;bun  harganya seperti ;harga negatif;harga negatif
iphone beranjak bangkrut spesifikasi jauh dari seharusnya bagai bintang yang jatuh mati lebih cepat; beranjak bangkrut spesifikasi jauh dari seharusnya bagai bintang  jatuh mati lebih cepat;spesifikasi negatif;spesifikasi negatif
speaker iphone menggonggong bak suara anjing bangsat;speaker  menggonggong bak suara anjing bangsat;general negatif;general negatif
bun aku masih tak mengerti iphone harga mahalnya berenang di kepala;bun aku masih tidak mengerti  harga mahalnya berenang di kepala;harga negatif;harga negatif
aku masih ada sampai di sini pakai iphone susah setengah mati UI UX nya gak bisa diganti apa ah;aku masih ada sampai di sini pakai  susah setengah mati ui ux  tidak bisa diganti apa ah;general negatif;general negatif
aku masih ada sampai di sini pakai iphone lemot setengah mati spesifikasinya parah banget dah;aku masih ada sampai di sini pakai  lambat setengah mati spesifikasinya parah sekali ;spesifikasi negatif;spesifikasi negatif
kau memang hp sedikit fitur bolehkah aku banting aja iphone kampret;kau memang  sedikit fitur bolehkah aku banting   kampret;general negatif;general negatif
kau memang hp tak kasat rasa masang harga mahal gila iphone gak ngotak;kau memang  tidak kasat rasa masang harga mahal sekali  tidak ngotak;harga negatif;harga negatif
tadi pagi aku masih menangis pada iphone yang harganya mahal naudzubillah;tadi pagi aku masih menangis pada   harganya mahal naudzubillah;harga negatif;harga negatif
katanya mimpiku kan terwujud tapi fitur iphone itu mimpi buruk;katanya mimpiku kan terwujud tapi fitur  itu mimpi buruk;general negatif;general negatif
Lah ini RAM segini doang seriusan iphone nih jelek banget mending advan dah;lah ini ram segini  seriusan   jelek sekali lebih baik advan ;spesifikasi negatif;spesifikasi negatif
seriusan nih gak ada memori eksternalnya ya ampun hp macam apa ini buruk sekali;seriusan  tidak ada memori eksternalnya  ampun  seperti apa ini buruk sekali;spesifikasi negatif;spesifikasi negatif
ukurannya kegedan coy gak bisa masuk saku jelek banget dah ni hp;ukurannya kegedan coy tidak bisa masuk saku jelek sekali  ini ;general negatif;general negatif
iphone kameranya penuh kepalsuan penipu munafik calon penghuni neraka bakar aja ni hp; kameranya penuh kepalsuan penipu munafik calon penghuni neraka bakar  ini ;kamera negatif;kamera negatif
iphone gak cocok buat foto jarak dekat jadi fotonya harus dari jauh udah kayak hubungan kita yang jauh; tidak cocok buat foto jarak dekat jadi fotonya harus dari jauh udah kayak hubungan kita  jauh;kamera negatif;kamera negatif
pada lebay banget sih sama kamera iphone padahal gitu doang biasa aja malah menurut gue kurang;pada lebay sekali  sama kamera  padahal begitu  biasa  malah menurut gue kurang;kamera negatif;kamera negatif
iphone kameranya gak bagus di tempat gelap gan; kameranya tidak bagus di tempat gelap gan;kamera negatif;kamera negatif
lucu banget bagus suka sama warna iphone 11;bagus sekali bagus suka sama warna  ;general positif;general positif
bentuknya bagus suka sama bentuk iphone;bentuknya bagus suka sama bentuk ;general positif;general positif
speaker nya mantap coy suaranya jernih keren iphone;speaker  mantap coy suaranya jernih keren ;general positif;general positif
layarnya jernih cocok buat nonton anime pake iphone;layarnya jernih cocok buat nonton anime menggunakan ;general positif;general positif
suka deh sama warna iphone x;suka  sama warna  ;general positif;general positif
kualitas bagus harganya ya sesuai lah untuk iphone;kualitas bagus harganya  sesuai lah untuk ;harga positif;harga positif
bagi gua sih iphone murah ya kualitas juga oke jadi harganya pas lah;bagi aku   murah  kualitas juga oke jadi harganya saat lah;harga positif;harga positif
harga iphone emang udah paling pas;harga  memang udah paling saat;harga positif;harga positif
murah kok harganya cuma nabung 3 bulan juga udah kebeli iphone;murah kok harganya cuma nabung bulan juga udah kebeli ;harga positif;harga positif
kualitas oke harga juga pas mantap iphone;kualitas oke harga juga saat mantap ;harga positif;harga positif
cari hp berkualitas dan harga terjangkau ya iphone;cari  berkualitas dan harga terjangkau  ;harga positif;harga positif
pas kok harga sama kualitas kalo untuk iphone; saat kok harga sama kualitas kalau untuk ;harga positif;harga positif
mau hp spek bagus ya jelas iphone;mau  spek bagus  jelas ;spesifikasi positif;spesifikasi positif
spesifikasi iphone bagus banget terbaik;spesifikasi  bagus sekali terbaik;spesifikasi positif;spesifikasi positif
kamera iphone susah fokus jelek ah;kamera  susah fokus jelek ah;kamera negatif;kamera negatif
beli iphone karena kameranya tapi ternyata bikin kecewa;beli  karena kameranya tapi ternyata membuat kecewa;kamera negatif;kamera negatif
baterainya awet kok bagus juga iphone;baterainya awet kok bagus juga ;baterai positif;baterai positif
baterai terbaik ya iphone;baterai terbaik  ;baterai positif;baterai positif
baterai awet nan bagus emang iphone doang sih;baterai awet nan bagus memang   ;baterai positif;baterai positif
iphone emang baterainya terbaik sih; memang baterainya terbaik ;baterai positif;baterai positif
iphone baterai ampas cepet abis; baterai ampas cepat abis;baterai negatif;baterai negatif
iphone baterainya kayak tai; baterainya kayak tai;baterai negatif;baterai negatif
baterai iphone kayak anjing;baterai  kayak anjing;baterai negatif;baterai negatif
baterai iphone bangsat anjing tai babi;baterai  bangsat anjing tai ;baterai negatif;baterai negatif
baterai iphone boros bangsat;baterai  boros bangsat;baterai negatif;baterai negatif
ukurannya ideal banget jadi enak pas digenggam;ukurannya ideal sekali jadi enak saat digenggam;general positif;general positif
buat main oke banget sih desainnya;buat main oke sekali  desainnya;general positif;general positif
desain iphone 11 ini emang bagus banget pantes banyak peminat;desain  ini memang bagus sekali pantes banyak peminat;general positif;general positif
bisa dibilang iphone 11 ini ideal banget dari desain dan fitur nya;bisa dibilang  ini ideal sekali dari desain dan fitur ;general positif;general positif
pilihan warna nya sangat menarik sampai bingung memilihnya;pilihan warna  sangat menarik sampai bingung memilihnya;general positif;general positif
desain nya premium banget saya suka;desain  premium sekali saya suka;general positif;general positif
bentuknya desainnya bagus banget simpel tapi keren;bentuknya desainnya bagus sekali simpel tapi keren;general positif;general positif
hp nya lumayan berat jadi gak bisa main permainan terlalu lama;  lumayan berat jadi tidak bisa main permainan terlalu lama;general negatif;general negatif
masalah iphone 11 tuh hp nya agak berat ya;masalah  tuh   agak berat ;general negatif;general negatif
agak kurang sih menurut saya layar nya;agak kurang  menurut saya layar ;general negatif;general negatif
menurut saya kegedean sih layarnya;menurut saya kegedean  layarnya;general negatif;general negatif
ukurannya gede jadi gak bisa masuk saku;ukurannya besar jadi tidak bisa masuk saku;general negatif;general negatif
menyesal beli iphone 11 sebab super berat untuk tangan saya;menyesal beli  karena super berat untuk tangan saya;general negatif;general negatif
poni di atas layar mengganggu banget;poni di atas layar mengganggu sekali;general negatif;general negatif
iphone tuh terlalu eksklusif jadi susah nyambung kemanamana ga kaya android; tuh terlalu eksklusif jadi susah nyambung kemanamana tidak kaya android;general negatif;general negatif
wajar sih harga segini karena emang bagus banget;wajar  harga segini karena memang bagus sekali;harga positif;harga positif
asli emang bener hp ini sesuai dengan harganya mantap emang;asli memang benar  ini sesuai dengan harganya mantap memang;harga positif;harga positif
iPhone X kini jauh lebih murah;  kini jauh lebih murah;harga positif;harga positif
harga iphone x sudah lebih terjangkau;harga   sudah lebih terjangkau;harga positif;harga positif
puas banget sih harga segini apalagi dipake buat bisnis ga lemot;puas sekali  harga segini apalagi digunakan buat bisnis tidak lambat;harga positif;harga positif
menurut gue harga iphone tuh sesuai sama kualitasnya;menurut gue harga  tuh sesuai sama kualitasnya;harga positif;harga positif
harganya lumayan mahal sih untuk rakyat jelata kaya aku;harganya lumayan mahal  untuk rakyat jelata kaya aku;harga negatif;harga negatif
harganya mahal bikin ciut untuk membeli;harganya mahal membuat ciut untuk membeli;harga negatif;harga negatif
salah satu kelemahannya adalah harganya yang sangat mahal;salah satu kelemahannya adalah harganya  sangat mahal;harga negatif;harga negatif
speknya mantap banget main pubg ga lemot;speknya mantap sekali main pubg tidak lambat;spesifikasi positif;spesifikasi positif
speknya bagus jadi enak banget buat main game dan buat kerja;speknya bagus jadi enak sekali buat main game dan buat kerja;spesifikasi positif;spesifikasi positif
suka banget ios pasti premium kualitasnya;suka sekali ios pasti premium kualitasnya;spesifikasi positif;spesifikasi positif
RAM kecil banget kapasitasnya;ram kecil sekali kapasitasnya;spesifikasi negatif;spesifikasi negatif
ya sayangnya kaga ada memori eksternal; sayangnya kaga ada memori eksternal;spesifikasi negatif;spesifikasi negatif
tibatiba disuruh install aplikasi absen sama sekolah tapi di iphone gabisa soalnya ram nya kecil;tibatiba disuruh install aplikasi absen sama sekolah tapi di  gabisa soalnya ram  kecil;spesifikasi negatif;spesifikasi negatif
hasil fotonya lebih bagus daripada versi sebelumnya;hasil fotonya lebih bagus daripada versi sebelumnya;kamera positif;kamera positif
Wow bisa bikin video keren pake kamera depan;wow bisa membuat video keren menggunakan kamera depan;kamera positif;kamera positif
hasil foto pake kamera iphone 11 bagus banget kaya pake kamera dslr;hasil foto menggunakan kamera  bagus sekali kaya menggunakan kamera dslr;kamera positif;kamera positif
buat foto jarak jauh mantap banget ga burem sama sekali;buat foto jarak jauh mantap sekali tidak burem sama sekali;kamera positif;kamera positif
hasil foto udah kaya pake kamera level profesional;hasil foto udah kaya menggunakan kamera level profesional;kamera positif;kamera positif
kameranya super bagus hasilnya kaya dilihat pake mata langsung;kameranya super bagus hasilnya kaya dilihat menggunakan mata langsung;kamera positif;kamera positif
ribet dah kalo selfie pake iphone harus pake filter soalnya hasilnya terlalu realistis jadi gue keliatan jeleknya;ribet  kalau foto menggunakan  harus menggunakan filter soalnya hasilnya terlalu realistis jadi gue keliatan jeleknya;kamera negatif;kamera negatif
gampang lecet kamera nya;gampang lecet kamera ;kamera negatif;kamera negatif
mantap deh baterai nya lebih hemat dari versi sebelumnya;mantap  baterai  lebih hemat dari versi sebelumnya;baterai positif;baterai positif
sumpah ya charge hp lama banget keburu gajah bertelur;  charge  lama sekali keburu gajah bertelur;baterai negatif;baterai negatif
lama banget bisa naik haji dulu kali yaa nunggu baterai penuh;lama sekali bisa naik haji dulu sekali yaa nunggu baterai penuh;baterai negatif;baterai negatif
pengisian baterai hp tergolong lama;pengisian baterai  tergolong lama;baterai negatif;baterai negatif
baterai nya ga bisa dicopot;baterai  tidak bisa dicopot;baterai negatif;baterai negatif
satu hal yang agak mengecewakan adalah baterainya yang kurang awet;satu hal  agak mengecewakan adalah baterainya  kurang awet;baterai negatif;baterai negatif
ga awet bgt dah kalo gue pake iphone bisa dua sampe tiga kali charger dalam sehari;tidak awet sekali  kalau gue menggunakan  bisa dua sampe tiga sekali charger dalam sehari;baterai negatif;baterai negatif
pilihan warnanya gemes gemes banget;pilihan warnanya gemes gemes sekali;general positif;general positif
I'm so in love with this phone;i m so in love with this ;general positif;general positif
so good for gaming;so good untuk gaming;general positif;general positif
setelah baca baca review nya, hm lumayan juga jadi tertarik nih buat beli;setelah baca baca review  hm lumayan juga jadi tertarik  buat beli;general positif;general positif
suka banget sama yang warna hijau, harus punya;suka sekali sama  warna hijau harus punya;general positif;general positif
ga suka ah mending beli merk lain aja;tidak suka ah lebih baik beli merk lain ;general negatif;general negatif
upgradenya ga terlalu banyak sih dibanding produk sebelumnya, ga terllau worth sih ya sepertinya;upgradenya tidak terlalu banyak  dibanding produk sebelumnya tidak terllau sebanding   sepertinya;general negatif;general negatif
ga pernah tertarik buat beli iphone deh sampai sekarang;tidak pernah tertarik buat beli   sampai sekarang;general negatif;general negatif
ip11 biasa aja sih menurut gue, kenapa pada bilang waw banget ya;ip biasa   menurut gue kenapa pada bilang waw sekali ;general negatif;general negatif
ada harga ada rupa ya coi, bagus sih ini produknya worth it buat harga segitu;ada harga ada rupa  coi bagus  ini produknya sebanding it buat harga segitu;harga positif;harga positif
harga ip11 sesuai lah ya dengan kemampuan yang handphone ini bisa tunjukkan;harga ip sesuai lah  dengan kemampuan  handphone ini bisa tunjukkan;harga positif;harga positif
ini hitungannya harganya masih murah sih untuk produk sebagus ini;ini hitungannya harganya masih murah  untuk produk sebagus ini;harga positif;harga positif
ga worth it banget harganya;tidak sebanding it sekali harganya;harga negatif;harga negatif
buat apasih beli iphone mahal mahal, masih banyak produk yg lain yg lebih murah tapi tetap bagus;buat apasih beli  mahal mahal masih banyak produk  lain  lebih murah tapi tetap bagus;harga negatif;harga negatif
ini sih terlalu mahal buat handphone doang;ini  terlalu mahal buat handphone ;harga negatif;harga negatif
ga minat buat beli nih ip11 apalagi harganya selangit;tidak minat buat beli  ip apalagi harganya selangit;harga negatif;harga negatif
harganya ga affordable, sorry apple;harganya tidak affordable sorry ;harga negatif;harga negatif
apa harganya gabisa lebih murah ya, sebagus apasih sampai harganya segitu banget;apa harganya gabisa lebih murah  sebagus apasih sampai harganya segitu sekali;harga negatif;harga negatif
terlalu mahal ini harganya, ga bisa lebih murah apa iphone11;terlalu mahal ini harganya tidak bisa lebih murah apa  ;harga negatif;harga negatif
keren juga nih ip11 pake ios terbaru;keren juga  ip menggunakan ios terbaru;spesifikasi positif;spesifikasi positif
spesifikasinya asik nyaman buat dipake ngegame;spesifikasinya asik nyaman buat digunakan ngegame;spesifikasi positif;spesifikasi positif
chipset yang ada di ip11 ini bikin performanya jauh lebih enteng dibanding iphone sebelum-sebelumnya;chipset  ada di ip ini membuat performanya jauh lebih enteng dibanding  sebelum sebelumnya;spesifikasi positif;spesifikasi positif
apple processor is better than any android out there; processor is lebih baik than any android out there;spesifikasi positif;spesifikasi positif
wahh mantap nih spesifikasinya iphone 11;wahh mantap  spesifikasinya  ;spesifikasi positif;spesifikasi positif
spesifikasi iphone11 mantap banget bisa dipake buat nyelam dengan aman;spesifikasi  mantap sekali bisa digunakan buat nyelam dengan aman;spesifikasi positif;spesifikasi positif
suka banget sama spesifikasinya ga nyesel beli;suka sekali sama spesifikasinya tidak menyesal beli;spesifikasi positif;spesifikasi positif
performanya jadi makin mantap dengan penggunaan ios terbaru didalam produk ip11 ini;performanya jadi makin mantap dengan penggunaan ios terbaru didalam produk ip ini;spesifikasi positif;spesifikasi positif
belum ada yang bisa nandingin processor yang dipunya apple;belum ada  bisa nandingin processor  dipunya ;spesifikasi positif;spesifikasi positif
spesifikasinya ga beda jauh sama produk sebelumnya masih biasa aja cenderung jelek;spesifikasinya tidak beda jauh sama produk sebelumnya masih biasa  cenderung jelek;spesifikasi negatif;spesifikasi negatif
masih bnayak yang kurang nih spesifikasinya, belum terlalu oke;masih bnayak  kurang  spesifikasinya belum terlalu oke;spesifikasi negatif;spesifikasi negatif
suka banget hasil pengambilan kameranya;suka sekali hasil pengambilan kameranya;kamera positif;kamera positif
ip11 ini kameranya aku suka banget, hasilnya bagus;ip ini kameranya aku suka sekali hasilnya bagus;kamera positif;kamera positif
satu satunya alasan gue cinta bgt sama ip11 kameranya waw amazing;satu satunya alasan gue cinta sekali sama ip kameranya waw amazing;kamera positif;kamera positif
hasil fotonya bagus banget sih, mendukung keestetikan gue;hasil fotonya bagus sekali  mendukung keestetikan gue;kamera positif;kamera positif
kameranya oke, dipake buat foto dan video bagus;kameranya oke digunakan buat foto dan video bagus;kamera positif;kamera positif
semenjak pake ip11 makin suka selfie deh kameranya bagus haha;semenjak menggunakan ip makin suka foto  kameranya bagus ;kamera positif;kamera positif
jelek banget fitur night mode kamera nya banyak noise;jelek sekali fitur night mode kamera  banyak noise;kamera negatif;kamera negatif
kameranya jelek kalo mau ngezoom pecah;kameranya jelek kalau mau ngezoom pecah;kamera negatif;kamera negatif
ga worth it sih kameranya, mendingan beli produk lain;tidak sebanding it  kameranya mendingan beli produk lain;kamera negatif;kamera negatif
kameranya kurang banyak, ga memuaskan;kameranya kurang banyak tidak memuaskan;kamera negatif;kamera negatif
ah iphone 11 kameranya kurang baik dibanding yg lain;ah  kameranya kurang baik dibanding  lain;kamera negatif;kamera negatif
kamera nya ga terlalu bagus sih, kalo dipake buat moto malam hasilnya jelek;kamera  tidak terlalu bagus  kalau digunakan buat moto malam hasilnya jelek;kamera negatif;kamera negatif
masih banyak produk lain yang kameranya lebih bagus dari ip11 nih, ga worth sih;masih banyak produk lain  kameranya lebih bagus dari ip  tidak sebanding ;kamera negatif;kamera negatif
kameranya kalo dipake buat foto indoor dgn pencahayaan yg kurang bad banget sih;kameranya kalau digunakan buat foto indoor dengan pencahayaan  kurang bad sekali ;kamera negatif;kamera negatif
aman sih ini baterainya, apalagi ada teknologi wireless charge;aman  ini baterainya apalagi ada teknologi wireless charge;baterai positif;baterai positif
dibandingkan produk sebelumnya, produk apple yang ini baterai nya cukup tahan;dibandingkan produk sebelumnya produk   ini baterai  cukup tahan;baterai positif;baterai positif
akhirnya apple ngembangin teknologi yang bikin baterainya lebih hemat;akhirnya  ngembangin teknologi  membuat baterainya lebih hemat;baterai positif;baterai positif
udah coba pake handphone ini seharian tanpa ngecharge waw juga sama kemampuan konsumsi dayanya yg lebih kecil;udah coba menggunakan handphone ini seharian tanpa charge waw juga sama kemampuan konsumsi dayanya  lebih kecil;baterai positif;baterai positif
boros banget baterainya, masa kudu ngecas berkali kali sih;boros sekali baterainya masa kudu charge berkali sekali ;baterai negatif;baterai negatif
harus banget bawa powerbank kemana mana ini mah, baterainya ga oke;harus sekali bawa powerbank kemana mana ini mah baterainya tidak oke;baterai negatif;baterai negatif
kenapa sih iphone tuh baterainya ga pernah bertahan lama;kenapa   tuh baterainya tidak pernah bertahan lama;baterai negatif;baterai negatif
baterai nya boros, ga cocok buat orang yang pekerjaannya banyak menggunakan handphone;baterai  boros tidak cocok buat orang  pekerjaannya banyak menggunakan handphone;baterai negatif;baterai negatif
ngecharge nya butuh watu lama ini iphone 11;charge  butuh watu lama ini  ;baterai negatif;baterai negatif
ga keren banget masa charger bawaannya belum fast charging;tidak keren sekali masa charger bawaannya belum cepat charger;baterai negatif;baterai negatif
yaelah belum fast charging, lama nih kalo ngecharge pake charger bawaan, masa kudu beli charger yg lain lagi sih;yaelah belum cepat charger lama  kalau charge menggunakan charger bawaan masa kudu beli charger  lain lagi ;baterai negatif;baterai negatif
butuh waku lama buat ngecharge kalo pake charger bawaan, daya nya masih kecil;butuh waku lama buat charge kalau menggunakan charger bawaan daya  masih kecil;baterai negatif;baterai negatif
